id,name,info,lon,lat,image_path
126,Siegesdenkmal,"The war memorial at Mauritztor was inaugurated in 1909 and is a memorial to the fallen Münster soldiers of the unification wars of 1864, 1866 and 1870/71. It was conceived as a monumental memorial to the victors and was intended to express unity, patriotism and national cohesion.",7.63468542933949,51.962959803008495,POI_pictures/id126.jpeg
127,Gesicht von Johann Conrad Schlaun ,"On a high school this face is painted at the outer walls of the building. The face shows Dr. Johann Conrad Schlaun who gives this school its name. Johan Conrad Schlaun was the prince-bishops master builder and created many buildings in the city e.g. the Schloss in Münster, the Erbdrostenhof or many churches. If you turn around you can also find a restaurant called “Johann Conrad”.",7.633803886396535,51.96286404984567,POI_pictures/id127.jpeg
128,Schmetterling,"On one of the walls of the Schlaun Gymnasium, a high school, there is this butterfly painted in colors.",7.633368765841361,51.96328362127995,POI_pictures/id128.jpeg
129,Regenbogenweg,Between the cinema Cineplex and the begin of the harbor quay you can find this line painted in rainbow colors. It crosses the open space diagonal and often used by cyclists.,7.637800262763804,51.950927970717835,POI_pictures/id129.jpeg
130,Hafenkai,"The harbor quay is characterized by modern buildings from the renovation of the harbor a few years ago. But what you can also find are old and renovated harbor buildings. The space is used for offices, restaurants, bars and art rooms as well as a recreation space with walking paths and seating areas.",7.639494796578094,51.951769481212885,POI_pictures/id130.jpeg
131,Graffiti Cafe Unique,"The façade of Café Unique has recently been decorated with beautiful graffiti. However, the café is unfortunately permanently closed.",7.638234447154146,51.951629556019945,POI_pictures/id131.jpeg
132,Graffiti Haus der Wohnunglosenhilfe,"This graffiti art on a garage door near the main station shows a boy looking at popular building and places in Münster, e.g. the cathedral and the Prinzipalmarkt.",7.632907139215667,51.954286293194265,POI_pictures/id132.jpeg
133,Graffiti Ulus Atelier,You can admire a graffiti of beautiful butterflies and flowers on the wall of the Ulu tailor's shop.,7.636773588882865,51.95301737021561,POI_pictures/id133.jpeg
134,Blumenschrift,On this place you can see the letters of “MÜNSTER FRIEDEN” in the grass which means “Münster peace”. In spring and summer time the letters are planted with flowers.,7.621456216181243,51.957212833909004,POI_pictures/id134.jpeg
135,Neuapostolische Kirche,The Neuapostolische Kirche is not catholic or protestant although it’s a Christian church.,7.624077619345346,51.9589498482983,POI_pictures/id135.jpg
136,Berufskolleg Adolph-Kolping,This vocational college offers professional education. The building remembers of the architecture von Johann Conrad Schlaun who designed many other building of the city because he was the master builder of the prince-bishop,7.631252316750651,51.966884965698625,POI_pictures/id136.jpeg
137,Universitaetsgebaeude Bispinghof,"The Bispinghof was one of the four original farms that gave rise to the city of Münster and served to supply the cathedral castle in the Middle Ages. It later lost its importance and became the property of the city. Today, many language courses from the university are held here.",7.621105624458647,51.96061091809088,POI_pictures/id137.jpg
138,Amtsgericht,The Amtsgericht building was constructed between 1875 and 1879 and is located to the south of Schlossplatz. It was largely destroyed during the war and reconstructed after the war. ,7.617057835918874,51.961816942474044,POI_pictures/id138.jpg
139,Astronomische Uhr,"The Astronomical Clock in the Münster Cathedral was build between 1540 and 1542 and is a piece of Renaissance science, art and craftsmanship. It displays besides the time also the movements of the sun, moon, planets, and the zodiac according to the geocentric worldview.",7.625814677643904,51.962956896960456,POI_pictures/id139.jpeg
